50 612
48 26
14 9
39 4
31 24
26 24
35 20
48 1
50 12
42 11
47 28
29 21
20 10
30 2
40 29
45 14
32 22
15 11
39 19
43 16
36 33
41 9
32 18
30 3
6 3
23 9
50 11
38 5
27 25
50 49
7 3
50 30
34 15
20 9
27 17
26 11
35 13
22 1
37 19
42 21
48 15
33 5
14 6
49 2
44 18
4 2
23 15
16 9
35 22
10 4
41 25
32 11
23 8
26 12
38 6
50 22
27 13
38 8
29 11
31 25
29 13
22 15
36 21
40 37
34 22
38 32
50 33
19 17
12 1
38 28
40 24
17 6
38 25
41 14
31 17
47 42
9 6
48 21
33 8
46 23
37 15
45 44
40 25
46 19
42 13
40 17
42 25
44 43
25 2
36 32
40 28
27 19
19 8
23 12
18 16
34 12
25 7
48 32
43 10
13 7
26 13
48 6
31 2
46 2
48 44
40 30
49 45
33 21
48 2
30 6
42 8
31 8
30 9
24 8
48 12
34 3
45 8
36 13
40 31
6 1
31 16
39 33
23 4
11 1
49 5
45 29
18 10
31 21
44 33
33 26
37 14
26 7
40 13
44 21
49 34
24 21
41 40
30 13
10 7
24 10
36 8
41 19
33 6
39 35
47 19
26 8
33 27
42 27
42 20
29 14
24 20
34 24
50 42
11 2
43 1
49 28
10 1
25 1
26 16
24 23
19 14
45 15
45 41
13 9
23 6
30 29
48 34
14 4
34 32
32 10
48 7
27 10
35 27
35 9
42 28
18 12
50 47
48 28
43 17
28 2
27 26
48 18
47 32
30 11
50 3
45 26
42 9
12 4
33 16
34 16
27 7
46 37
38 23
42 35
27 21
49 3
31 20
34 33
48 47
44 42
50 6
33 18
43 28
19 10
47 7
29 12
27 18
35 25
43 34
15 6
32 25
34 29
35 11
16 10
39 1
48 5
36 25
12 9
42 41
44 24
49 44
32 28
32 16
24 12
38 12
46 36
28 17
39 11
18 2
47 24
28 9
31 4
17 16
40 12
28 27
21 15
43 9
26 20
38 3
20 14
19 15
30 15
23 18
47 41
33 4
49 13
44 31
15 7
41 20
32 4
34 17
26 15
32 24
45 2
45 17
28 16
40 5
33 10
15 9
43 19
46 10
29 15
18 4
45 22
21 7
37 26
41 32
44 15
37 5
29 25
26 19
25 18
40 19
35 23
41 6
42 26
48 14
49 15
48 24
41 30
46 4
14 1
39 2
33 19
50 44
42 32
29 6
14 11
50 15
23 22
19 11
16 12
32 13
43 22
38 24
47 20
31 23
44 12
46 9
38 7
46 27
17 8
40 15
50 40
36 17
34 8
37 36
37 25
32 8
15 3
35 19
23 1
49 19
20 15
24 4
46 42
22 20
22 6
38 11
41 28
44 26
39 3
15 13
46 8
13 4
37 13
35 16
26 25
9 5
17 9
20 2
28 13
41 7
41 24
49 30
28 25
44 35
28 3
35 7
43 30
18 9
38 4
26 23
26 3
41 16
42 18
44 3
49 6
16 3
50 14
12 10
30 27
49 1
33 3
48 39
44 37
49 35
35 15
37 23
30 5
31 12
38 15
32 1
40 7
46 24
50 20
38 10
17 11
41 33
46 32
44 19
13 6
30 26
34 5
47 2
42 14
49 25
49 9
42 12
49 8
39 14
39 38
22 11
50 1
22 17
34 13
29 5
38 1
50 43
28 15
31 3
27 8
48 3
50 7
20 16
39 12
42 24
34 27
31 26
38 37
33 15
48 22
37 34
41 18
44 27
34 28
39 32
47 12
21 11
45 1
19 12
48 25
39 28
36 27
49 7
45 32
39 29
42 2
49 40
12 5
23 5
40 27
42 3
23 10
29 10
41 37
47 6
27 20
38 31
36 7
25 16
37 27
24 5
16 15
35 1
49 46
29 22
31 6
33 17
5 2
21 6
47 37
36 20
24 14
18 17
30 19
36 30
41 21
45 34
37 35
30 12
9 4
42 5
42 6
38 14
47 4
43 25
37 29
46 29
41 12
19 18
33 28
40 4
45 36
43 41
46 35
26 10
25 8
20 3
50 17
34 7
36 26
20 19
26 2
35 10
10 2
25 6
15 10
49 22
17 13
37 11
25 3
43 21
43 23
40 36
40 2
46 14
32 20
34 31
41 34
39 7
49 14
20 4
40 23
39 9
44 39
35 29
31 10
47 35
5 3
35 32
39 5
47 1
43 18
24 13
44 6
32 29
31 5
35 28
46 41
37 24
46 44
34 1
32 27
48 43
26 22
24 16
39 24
27 2
43 36
47 18
28 11
31 11
24 2
24 18
36 16
32 5
22 21
46 21
46 18
50 25
44 1
31 29
47 21
39 18
22 10
43 24
24 15
8 4
33 1
31 18
38 2
19 1
42 19
48 33
41 23
16 7
25 17
48 29
23 19
42 1
50 24
33 13
25 22
47 15
25 20
12 6
34 18
43 27
18 1
44 41
25 15
50 39
21 9
5 1
39 30
49 38
21 18
47 36
21 2
33 24
38 22
33 29
49 31
45 9
27 11
21 4
12 2
40 21
46 15
43 14
6 5
25 5
49 20
47 27
23 20
38 35
46 28
7 6
20 7
38 21
36 10
48 20
42 37
26 21
24 19
32 9
34 10
43 29
45 10
48 4
43 11
6 2
27 1
45 30
11 8
47 13
25 14
30 7
35 24
48 8
44 2
27 23
